msisdn,datetime,cell_id,latitude,longitude,data_type,service
subscribers_00072,9/28/2025 18:22,16129,-1.3118,36.8247,CDR,2G
subscribers_00072,9/28/2025 20:26,16129,-1.3118,36.8247,CDR,2G
subscribers_00073,9/22/2025 5:16,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 9:18,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/22/2025 9:33,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/22/2025 9:36,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/22/2025 11:27,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/22/2025 13:33,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/22/2025 13:49,7394,-1.3035,36.7487,CDR,2G
subscribers_00073,9/22/2025 16:25,7394,-1.3035,36.7487,CDR,2G
subscribers_00073,9/22/2025 16:30,7394,-1.3035,36.7487,CDR,2G
subscribers_00073,9/22/2025 17:57,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 18:51,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 20:11,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 20:51,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 21:57,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 21:59,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/22/2025 22:22,17510,-1.3065,36.8305,CDR,2G
subscribers_00073,9/23/2025 7:06,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 9:42,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 9:56,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 11:18,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 11:33,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 12:03,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 12:23,44662,-1.3127,36.9236,IPDR,3G
subscribers_00073,9/23/2025 12:35,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 13:16,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 15:14,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 15:54,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/23/2025 17:29,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/23/2025 18:37,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/23/2025 19:33,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/23/2025 21:07,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/23/2025 23:08,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/24/2025 9:16,12947,-1.2721,36.8083,CDR,2G
subscribers_00073,9/24/2025 11:51,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 11:53,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 12:29,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 12:34,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 12:38,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 13:09,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 13:13,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 13:31,14494,-1.2863,36.8181,CDR,2G
subscribers_00073,9/24/2025 14:41,14494,-1.2863,36.8181,CDR,2G
subscribers_00073,9/24/2025 15:53,14494,-1.2863,36.8181,CDR,2G
subscribers_00073,9/24/2025 16:39,14494,-1.2863,36.8181,CDR,2G
subscribers_00073,9/24/2025 16:45,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 17:31,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/24/2025 18:00,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/24/2025 21:49,16636,-1.305,36.8267,CDR,2G
subscribers_00073,9/24/2025 23:25,19625,-1.2891,36.8418,CDR,2G
subscribers_00073,9/25/2025 2:13,19625,-1.2891,36.8418,CDR,2G
subscribers_00073,9/25/2025 6:28,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/25/2025 9:29,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/25/2025 11:40,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/25/2025 12:09,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/25/2025 13:09,13976,-1.1599,36.8154,CDR,2G
subscribers_00073,9/25/2025 15:41,13976,-1.1599,36.8154,CDR,2G
subscribers_00073,9/25/2025 19:45,13976,-1.1599,36.8154,CDR,2G
subscribers_00073,9/25/2025 22:43,13976,-1.1599,36.8154,CDR,2G
subscribers_00073,9/25/2025 22:49,13976,-1.1599,36.8154,CDR,2G
subscribers_00073,9/26/2025 0:03,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 2:57,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 5:55,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 9:04,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 10:15,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/26/2025 10:17,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/26/2025 12:02,17636,-1.3122,36.8312,IPDR,2G
subscribers_00073,9/26/2025 13:41,28462,-1.3307,36.8881,CDR,2G
subscribers_00073,9/26/2025 15:19,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/26/2025 16:35,17636,-1.3122,36.8312,CDR,2G
subscribers_00073,9/26/2025 18:04,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 18:41,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 19:42,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 22:14,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/26/2025 23:06,31641,-1.3122,36.9013,CDR,2G
subscribers_00073,9/27/2025 11:13,31641,-1.3122,36.9013,CDR,2G
subscribers_00073,9/27/2025 11:19,31641,-1.3122,36.9013,CDR,2G
subscribers_00073,9/27/2025 12:55,20871,-1.2717,36.8485,CDR,2G
subscribers_00073,9/27/2025 13:40,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/27/2025 15:48,21913,-1.284,36.8546,CDR,2G
subscribers_00073,9/27/2025 17:20,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/27/2025 18:35,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/27/2025 21:40,8483,-1.3359,36.7622,CDR,2G
subscribers_00073,9/27/2025 23:43,21913,-1.284,36.8546,CDR,2G
subscribers_00073,9/28/2025 5:02,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/28/2025 7:11,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/28/2025 11:35,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/28/2025 11:41,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/28/2025 12:44,324,-1.1675,36.6267,CDR,2G
subscribers_00073,9/28/2025 14:31,324,-1.1675,36.6267,CDR,2G
subscribers_00073,9/28/2025 15:48,324,-1.1675,36.6267,CDR,2G
subscribers_00073,9/28/2025 15:53,324,-1.1675,36.6267,CDR,2G
subscribers_00073,9/28/2025 16:54,24441,-1.3139,36.8726,CDR,2G
subscribers_00073,9/28/2025 18:08,17375,-1.2064,36.8297,CDR,2G
subscribers_00073,9/28/2025 18:49,17375,-1.2064,36.8297,CDR,2G
subscribers_00074,9/22/2025 0:39,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/22/2025 5:20,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/22/2025 11:43,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/22/2025 11:46,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/22/2025 13:56,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/22/2025 17:47,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/22/2025 19:03,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/22/2025 21:45,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/23/2025 2:02,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/23/2025 9:10,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 10:17,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 13:12,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 13:20,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 16:44,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 16:46,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 16:51,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/23/2025 19:05,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/23/2025 19:46,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/24/2025 3:13,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/24/2025 9:47,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/24/2025 11:48,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/24/2025 12:32,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/24/2025 12:37,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/24/2025 13:03,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/24/2025 15:56,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/24/2025 19:01,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/24/2025 20:14,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/24/2025 21:01,22459,-1.3183,36.8586,CDR,2G
subscribers_00074,9/25/2025 5:46,22459,-1.3183,36.8586,CDR,2G
subscribers_00074,9/25/2025 6:00,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/25/2025 9:33,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/25/2025 10:39,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/25/2025 10:42,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/25/2025 12:07,11963,-1.2617,36.8007,CDR,2G
subscribers_00074,9/25/2025 12:14,11963,-1.2617,36.8007,CDR,2G
subscribers_00074,9/25/2025 12:20,11963,-1.2617,36.8007,CDR,2G
subscribers_00074,9/25/2025 14:06,11963,-1.2617,36.8007,CDR,2G
subscribers_00074,9/25/2025 16:56,7155,-1.3189,36.7459,CDR,2G
subscribers_00074,9/25/2025 18:36,7155,-1.3189,36.7459,CDR,2G
subscribers_00074,9/26/2025 6:39,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/26/2025 11:31,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/26/2025 11:48,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/26/2025 15:29,27185,-1.2464,36.8837,CDR,2G
subscribers_00074,9/26/2025 20:39,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/27/2025 9:12,21126,-1.2804,36.8499,CDR,2G
subscribers_00074,9/27/2025 15:11,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/27/2025 19:44,33564,-1.2717,36.9144,CDR,2G
subscribers_00074,9/28/2025 11:12,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/28/2025 11:35,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/28/2025 13:47,19625,-1.2891,36.8418,CDR,2G
subscribers_00074,9/28/2025 15:35,19625,-1.2891,36.8418,CDR,2G
subscribers_00074,9/28/2025 18:10,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/28/2025 20:01,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/28/2025 20:06,14011,-1.2652,36.8157,CDR,2G
subscribers_00074,9/28/2025 20:12,14011,-1.2652,36.8157,CDR,2G
subscribers_00075,9/22/2025 1:40,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 2:17,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 5:31,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 6:06,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 8:16,35050,-1.2267,36.9294,CDR,2G
subscribers_00075,9/22/2025 9:37,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 9:43,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 10:25,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 10:31,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 12:50,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 14:31,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 15:06,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/22/2025 16:11,16514,-1.326,36.8262,CDR,2G
subscribers_00075,9/22/2025 18:41,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 20:43,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 22:27,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/22/2025 23:31,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 0:14,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 6:02,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 8:42,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 9:37,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 10:57,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 11:06,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 12:28,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 13:51,42376,-1.297,36.8636,IPDR,4G
subscribers_00075,9/23/2025 14:27,42376,-1.297,36.8636,IPDR,4G
subscribers_00075,9/23/2025 15:20,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 16:26,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 18:05,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/23/2025 20:14,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 20:18,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 21:18,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/23/2025 22:33,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 1:10,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 7:45,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 9:01,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 9:05,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 9:30,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 10:08,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 10:47,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 12:50,18991,-1.2976,36.8382,CDR,2G
subscribers_00075,9/24/2025 12:56,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 14:12,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 14:40,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 17:35,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/24/2025 18:20,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 18:22,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 18:34,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 20:05,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 20:09,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 20:13,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 20:58,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 21:51,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/24/2025 22:00,26740,-1.2793,36.8823,CDR,2G
subscribers_00075,9/24/2025 22:53,26740,-1.2793,36.8823,CDR,2G
subscribers_00075,9/24/2025 23:02,26740,-1.2793,36.8823,CDR,2G
subscribers_00075,9/25/2025 6:13,26740,-1.2793,36.8823,CDR,2G
subscribers_00075,9/25/2025 7:11,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 7:15,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 7:17,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 7:51,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 8:40,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 9:04,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 9:43,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 12:09,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 13:19,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 14:30,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 15:11,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/25/2025 16:15,22447,-1.3063,36.8585,CDR,2G
subscribers_00075,9/25/2025 16:18,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/25/2025 17:28,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/25/2025 17:30,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/25/2025 18:42,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/25/2025 19:00,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/25/2025 22:09,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 0:17,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 0:33,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 7:42,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 9:10,29480,-1.3097,36.8923,CDR,2G
subscribers_00075,9/26/2025 10:14,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 13:01,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 13:47,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 14:35,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 15:40,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 16:07,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 16:11,18719,-1.2703,36.8366,CDR,2G
subscribers_00075,9/26/2025 17:31,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 17:34,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 17:37,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 20:07,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 20:13,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 21:48,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/26/2025 22:08,22447,-1.3063,36.8585,CDR,2G
subscribers_00075,9/27/2025 0:38,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 5:11,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 6:36,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 6:41,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 7:35,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 8:50,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 8:54,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 10:10,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/27/2025 12:59,20716,-1.2694,36.8476,CDR,2G
subscribers_00075,9/27/2025 14:47,41183,-1.4355,36.686,IPDR,4G
subscribers_00075,9/27/2025 17:11,41183,-1.4355,36.686,IPDR,4G
subscribers_00075,9/27/2025 18:03,33905,-1.3682,36.9177,CDR,2G
subscribers_00075,9/27/2025 19:07,33905,-1.3682,36.9177,CDR,2G
subscribers_00075,9/27/2025 21:59,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 5:53,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 7:19,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 8:51,44377,-1.3548,36.8935,IPDR,3G
subscribers_00075,9/28/2025 9:45,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 10:28,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 10:55,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 11:46,28913,-1.3018,36.89,CDR,2G
subscribers_00075,9/28/2025 12:39,19391,-1.3223,36.8405,CDR,2G
subscribers_00075,9/28/2025 16:25,23188,-1.3134,36.8641,CDR,2G
subscribers_00075,9/28/2025 17:32,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 19:03,25162,-1.2879,36.8768,IPDR,2G
subscribers_00075,9/28/2025 19:19,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 20:22,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 21:04,25162,-1.2879,36.8768,CDR,2G
subscribers_00075,9/28/2025 22:47,21032,-1.271,36.8494,CDR,2G
subscribers_00075,9/28/2025 23:02,42774,-1.2973,36.8927,IPDR,4G
subscribers_00076,9/22/2025 3:06,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/22/2025 5:38,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/22/2025 7:44,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 7:50,20506,-1.2477,36.8465,CDR,2G
subscribers_00076,9/22/2025 8:55,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 9:20,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 10:07,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 12:24,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 13:33,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 15:30,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 18:34,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/22/2025 20:27,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/23/2025 3:34,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/23/2025 5:49,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/23/2025 9:52,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 9:58,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 11:59,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 13:41,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 15:21,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 16:21,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 16:27,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/23/2025 18:32,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/23/2025 20:20,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/23/2025 21:23,19690,-1.2797,36.8422,CDR,2G
subscribers_00076,9/23/2025 22:47,35074,-1.2109,36.9296,CDR,2G
subscribers_00076,9/24/2025 2:23,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/24/2025 9:34,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 9:36,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 9:51,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 11:30,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 13:23,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 14:49,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 14:51,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 15:00,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 15:10,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 15:54,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 16:20,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 16:23,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/24/2025 18:28,5554,-1.3465,36.7235,CDR,2G
subscribers_00076,9/24/2025 18:34,5554,-1.3465,36.7235,CDR,2G
subscribers_00076,9/24/2025 21:37,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/24/2025 21:42,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/25/2025 5:30,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/25/2025 9:38,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/25/2025 11:15,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/25/2025 11:47,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/25/2025 15:28,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/25/2025 16:37,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/25/2025 18:07,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/25/2025 18:43,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/25/2025 19:43,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 1:27,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 9:43,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 11:00,14113,-1.2699,36.8163,CDR,2G
subscribers_00076,9/26/2025 11:19,14113,-1.2699,36.8163,CDR,2G
subscribers_00076,9/26/2025 12:11,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/26/2025 13:08,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/26/2025 14:05,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/26/2025 14:07,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/26/2025 14:13,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/26/2025 16:06,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 16:57,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 17:38,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 17:48,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 17:50,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 19:14,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/26/2025 20:42,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/27/2025 6:04,18303,-1.3102,36.8345,CDR,2G
subscribers_00076,9/27/2025 6:59,13986,-1.2736,36.8155,CDR,2G
subscribers_00076,9/27/2025 9:00,28659,-1.3175,36.889,CDR,2G
subscribers_00076,9/27/2025 9:22,19690,-1.2797,36.8422,CDR,2G
subscribers_00076,9/27/2025 9:32,19690,-1.2797,36.8422,CDR,2G
subscribers_00076,9/27/2025 10:58,20506,-1.2477,36.8465,CDR,2G
subscribers_00076,9/27/2025 11:01,20506,-1.2477,36.8465,CDR,2G
subscribers_00076,9/27/2025 12:13,20506,-1.2477,36.8465,CDR,2G
